date,source,campaign,geo,tier,impressions,clicks,ctr,spend,cpc,registrations,ftd,c2r,r2d,ngr,cpa,roi_pct,fraud_clicks,fraud_regs,suspicious_ftd,approval_rate
2024-05-25,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,17459,529,0.0303,0.0,,131,34,0.2476,0.2595,3570.26,,,10,0,0,0.979
2024-05-25,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,23799,665,0.0279,0.0,,166,65,0.2496,0.3916,7380.27,,,13,0,0,0.984
2024-05-25,Affiliate_SEO,SEO_CasinoReview_DE,IN,T3,2820,17,0.006,0.0,,3,1,0.1765,0.3333,25.09,,,0,0,0,0.976
2024-05-26,Facebook,FB_Slots_Video,DE,T1,12510,355,0.0284,112.14,0.316,32,6,0.0901,0.1875,378.55,18.69,237.6,13,0,0,0.967
2024-05-26,Facebook,FB_Sports_Banner,BR,T2,15470,380,0.0246,48.87,0.129,28,5,0.0737,0.1786,208.81,9.77,327.3,9,0,0,0.969
2024-05-26,Facebook,FB_Slots_Video,PL,T2,46823,1878,0.0401,174.37,0.093,184,55,0.098,0.2989,2586.68,3.17,1383.4,70,1,0,0.964
2024-05-26,Facebook,FB_Sports_Banner,NG,T3,35152,1332,0.0379,30.39,0.023,119,27,0.0893,0.2269,252.78,1.13,731.8,57,1,0,0.975
2024-05-26,Facebook,FB_Sports_Banner,CA,T1,40028,893,0.0223,384.61,0.431,68,12,0.0761,0.1765,835.96,32.05,117.4,35,0,0,0.975
2024-05-26,Facebook,FB_Casino_CreativeA,AU,T1,17945,452,0.0252,146.85,0.325,28,5,0.0619,0.1786,382.05,29.37,160.2,11,0,0,0.969
2024-05-26,Facebook,FB_Slots_Video,IN,T3,16790,511,0.0304,25.89,0.051,53,12,0.1037,0.2264,282.81,2.16,992.4,20,0,0,0.975
2024-05-26,Google_Search,GG_Casino_KW_Brand,DE,T1,19655,658,0.0335,560.62,0.852,86,23,0.1307,0.2674,2673.97,24.37,377.0,8,0,0,0.988
2024-05-26,Google_Search,GG_Casino_KW_Brand,BR,T2,17016,575,0.0338,153.28,0.267,76,21,0.1322,0.2763,771.11,7.3,403.1,3,0,0,0.991
2024-05-26,Google_Search,GG_Slots_KW_Generic,PL,T2,40773,1459,0.0358,464.85,0.319,255,72,0.1748,0.2824,4306.05,6.46,826.3,17,0,0,0.99
2024-05-26,Google_Search,GG_Casino_KW_Brand,NG,T3,26414,941,0.0356,58.78,0.062,117,31,0.1243,0.265,611.7,1.9,940.7,12,0,0,0.991
2024-05-26,Google_Search,GG_Casino_KW_Brand,CA,T1,31911,983,0.0308,671.33,0.683,167,37,0.1699,0.2216,3293.0,18.14,390.5,12,0,0,0.99
2024-05-26,Google_Search,GG_Casino_KW_Brand,AU,T1,31880,877,0.0275,662.02,0.755,98,26,0.1117,0.2653,2361.31,25.46,256.7,7,0,0,0.989
2024-05-26,Google_Search,GG_Casino_KW_Brand,IN,T3,54791,2665,0.0486,175.17,0.066,466,139,0.1749,0.2983,4345.84,1.26,2380.9,25,0,0,0.989
2024-05-26,Push_Network,Push_Casino_Retarget,DE,T1,51666,1376,0.0266,103.09,0.075,45,4,0.0327,0.0889,115.25,25.77,11.8,144,1,0,0.862
2024-05-26,Push_Network,Push_Casino_Retarget,BR,T2,22612,302,0.0134,14.38,0.048,9,0,0.0298,0.0,0.0,,-100.0,41,0,0,0.861
2024-05-26,Push_Network,Push_iGaming_Broad,PL,T2,34572,831,0.024,23.5,0.028,39,3,0.0469,0.0769,6.0,7.83,-74.5,69,2,0,0.85
2024-05-26,Push_Network,Push_iGaming_Broad,NG,T3,15974,317,0.0198,2.89,0.009,14,1,0.0442,0.0714,2.0,2.89,-30.8,41,0,0,0.859
2024-05-26,Push_Network,Push_iGaming_Broad,CA,T1,34228,1040,0.0304,54.11,0.052,32,4,0.0308,0.125,88.2,13.53,63.0,194,1,0,0.874
2024-05-26,Push_Network,Push_Casino_Retarget,AU,T1,45732,1212,0.0265,62.53,0.052,49,4,0.0404,0.0816,77.15,15.63,23.4,222,1,0,0.882
2024-05-26,Push_Network,Push_Casino_Retarget,IN,T3,26685,533,0.02,6.51,0.012,22,2,0.0413,0.0909,18.19,3.25,179.4,88,0,0,0.843
2024-05-26,Native_Ads,Native_Review_Article,DE,T1,53310,1105,0.0207,275.75,0.25,118,23,0.1068,0.1949,1301.4,11.99,371.9,90,1,0,0.942
2024-05-26,Native_Ads,Native_Bonus_Landing,BR,T2,19560,361,0.0185,38.69,0.107,24,4,0.0665,0.1667,116.57,9.67,201.3,29,0,0,0.942
2024-05-26,Native_Ads,Native_Review_Article,PL,T2,62672,1153,0.0184,132.2,0.115,56,13,0.0486,0.2321,345.22,10.17,161.1,89,0,0,0.95
2024-05-26,Native_Ads,Native_Review_Article,NG,T3,54817,500,0.0091,30.45,0.061,32,4,0.064,0.125,68.04,7.61,123.4,35,0,0,0.93
2024-05-26,Native_Ads,Native_Review_Article,CA,T1,27922,619,0.0222,138.23,0.223,46,11,0.0743,0.2391,502.41,12.57,263.5,43,0,0,0.931
2024-05-26,Native_Ads,Native_Review_Article,AU,T1,22913,626,0.0273,120.01,0.192,42,8,0.0671,0.1905,453.94,15.0,278.3,39,1,0,0.942
2024-05-26,Native_Ads,Native_Bonus_Landing,IN,T3,25449,427,0.0168,19.63,0.046,33,7,0.0773,0.2121,65.83,2.8,235.4,29,0,0,0.938
2024-05-26,TikTok,TT_Casino_UGC,DE,T1,69923,1503,0.0215,513.86,0.342,86,18,0.0572,0.2093,1035.42,28.55,101.5,163,1,0,0.905
2024-05-26,TikTok,TT_Sports_Short,BR,T2,70327,1856,0.0264,134.73,0.073,132,23,0.0711,0.1742,758.37,5.86,462.9,220,4,0,0.929
2024-05-26,TikTok,TT_Sports_Short,PL,T2,22641,434,0.0192,63.81,0.147,20,2,0.0461,0.1,34.5,31.91,-45.9,32,0,0,0.921
2024-05-26,TikTok,TT_Sports_Short,NG,T3,28466,598,0.021,17.92,0.03,39,4,0.0652,0.1026,8.0,4.48,-55.4,61,0,0,0.932
2024-05-26,TikTok,TT_Casino_UGC,CA,T1,11894,238,0.02,78.68,0.331,11,1,0.0462,0.0909,42.79,78.68,-45.6,21,0,0,0.911
2024-05-26,TikTok,TT_Casino_UGC,AU,T1,37774,1066,0.0282,198.02,0.186,59,9,0.0553,0.1525,268.64,22.0,35.7,101,1,0,0.922
2024-05-26,TikTok,TT_Sports_Short,IN,T3,31292,615,0.0197,26.93,0.044,46,6,0.0748,0.1304,18.6,4.49,-30.9,35,0,0,0.91
2024-05-26,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,26759,551,0.0206,0.0,,88,40,0.1597,0.4545,5207.17,,,12,0,0,0.98
2024-05-26,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,6329,114,0.018,0.0,,31,10,0.2719,0.3226,508.21,,,2,0,0,0.977
2024-05-26,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,16969,468,0.0276,0.0,,80,23,0.1709,0.2875,1520.84,,,8,0,0,0.98
2024-05-26,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,1380,24,0.0174,0.0,,6,2,0.25,0.3333,42.17,,,0,0,0,0.979
2024-05-26,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,8993,197,0.0219,0.0,,38,13,0.1929,0.3421,1382.31,,,2,0,0,0.983
2024-05-26,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,24844,787,0.0317,0.0,,155,56,0.197,0.3613,5857.77,,,11,0,0,0.979
2024-05-26,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,7022,106,0.0151,0.0,,21,3,0.1981,0.1429,102.6,,,1,0,0,0.976
2024-05-27,Facebook,FB_Slots_Video,DE,T1,27121,1236,0.0456,237.44,0.192,97,26,0.0785,0.268,2007.35,9.13,745.4,43,0,0,0.975
2024-05-27,Facebook,FB_Sports_Banner,BR,T2,52886,2420,0.0458,155.23,0.064,292,48,0.1207,0.1644,1765.0,3.23,1037.0,38,1,0,0.967
2024-05-27,Facebook,FB_Casino_CreativeA,PL,T2,24132,663,0.0275,98.44,0.148,74,16,0.1116,0.2162,662.6,6.15,573.1,20,0,0,0.966
2024-05-27,Facebook,FB_Sports_Banner,NG,T3,23497,864,0.0368,23.62,0.027,100,22,0.1157,0.22,102.68,1.07,334.7,14,0,0,0.975
2024-05-27,Facebook,FB_Casino_CreativeA,CA,T1,48241,2308,0.0478,393.07,0.17,170,41,0.0737,0.2412,2849.26,9.59,624.9,91,1,0,0.974
2024-05-27,Facebook,FB_Sports_Banner,AU,T1,18003,287,0.0159,159.97,0.557,21,4,0.0732,0.1905,323.77,39.99,102.4,11,0,0,0.974
2024-05-27,Facebook,FB_Casino_CreativeA,IN,T3,28805,1028,0.0357,34.15,0.033,103,28,0.1002,0.2718,557.41,1.22,1532.2,44,0,0,0.965
2024-05-27,Google_Search,GG_Sports_Betting,DE,T1,14723,768,0.0522,401.98,0.523,112,34,0.1458,0.3036,3451.73,11.82,758.7,5,0,0,0.992
2024-05-27,Google_Search,GG_Casino_KW_Brand,BR,T2,88122,3641,0.0413,630.88,0.173,614,194,0.1686,0.316,5634.65,3.25,793.1,48,1,0,0.992
2024-05-27,Google_Search,GG_Casino_KW_Brand,PL,T2,14129,606,0.0429,139.44,0.23,79,33,0.1304,0.4177,1562.34,4.23,1020.4,9,0,0,0.99
2024-05-27,Google_Search,GG_Casino_KW_Brand,NG,T3,29325,831,0.0283,59.89,0.072,179,40,0.2154,0.2235,284.59,1.5,375.2,8,0,0,0.991
2024-05-27,Google_Search,GG_Casino_KW_Brand,CA,T1,72489,2012,0.0278,1849.06,0.919,311,100,0.1546,0.3215,9612.42,18.49,419.9,19,0,0,0.991
2024-05-27,Google_Search,GG_Sports_Betting,AU,T1,76378,2498,0.0327,1938.54,0.776,367,75,0.1469,0.2044,6852.74,25.85,253.5,20,1,0,0.991
2024-05-27,Google_Search,GG_Slots_KW_Generic,IN,T3,28868,1090,0.0378,101.47,0.093,198,85,0.1817,0.4293,1180.51,1.19,1063.4,12,0,0,0.989
2024-05-27,Push_Network,Push_iGaming_Broad,DE,T1,22871,550,0.024,41.01,0.075,18,2,0.0327,0.1111,66.03,20.5,61.0,95,1,0,0.857
2024-05-27,Push_Network,Push_iGaming_Broad,BR,T2,7030,190,0.027,4.06,0.021,9,1,0.0474,0.1111,16.85,4.06,315.0,34,0,0,0.887
2024-05-27,Push_Network,Push_iGaming_Broad,PL,T2,45954,555,0.0121,34.64,0.062,25,3,0.045,0.12,56.58,11.55,63.3,52,0,0,0.849
2024-05-27,Push_Network,Push_Casino_Retarget,NG,T3,28609,679,0.0237,4.37,0.006,24,2,0.0353,0.0833,36.96,2.19,745.8,134,1,0,0.836
2024-05-27,Push_Network,Push_Casino_Retarget,CA,T1,22049,289,0.0131,35.88,0.124,10,1,0.0346,0.1,22.52,35.88,-37.2,40,0,0,0.878
2024-05-27,Push_Network,Push_Casino_Retarget,AU,T1,12700,171,0.0135,16.76,0.098,7,0,0.0409,0.0,0.0,,-100.0,12,0,0,0.848
2024-05-27,Push_Network,Push_iGaming_Broad,IN,T3,11241,260,0.0231,2.61,0.01,9,0,0.0346,0.0,0.0,,-100.0,35,0,0,0.863
2024-05-27,Native_Ads,Native_Review_Article,DE,T1,17627,407,0.0231,91.43,0.225,23,6,0.0565,0.2609,407.82,15.24,346.0,29,0,0,0.951
2024-05-27,Native_Ads,Native_Review_Article,BR,T2,40844,1170,0.0286,78.45,0.067,81,19,0.0692,0.2346,463.76,4.13,491.2,57,2,0,0.939
2024-05-27,Native_Ads,Native_Review_Article,PL,T2,20627,486,0.0236,48.68,0.1,31,6,0.0638,0.1935,142.43,8.11,192.6,26,0,0,0.943
2024-05-27,Native_Ads,Native_Review_Article,NG,T3,21257,438,0.0206,10.06,0.023,21,3,0.0479,0.1429,43.52,3.35,332.6,29,0,0,0.945
2024-05-27,Native_Ads,Native_Review_Article,CA,T1,36674,431,0.0118,171.98,0.399,32,6,0.0742,0.1875,340.42,28.66,97.9,17,0,0,0.929
2024-05-27,Native_Ads,Native_Review_Article,AU,T1,37845,932,0.0246,177.67,0.191,73,11,0.0783,0.1507,719.58,16.15,305.0,63,0,0,0.934
2024-05-27,Native_Ads,Native_Review_Article,IN,T3,20729,199,0.0096,14.82,0.074,12,3,0.0603,0.25,10.51,4.94,-29.1,8,0,0,0.937
2024-05-27,TikTok,TT_Casino_UGC,DE,T1,21604,359,0.0166,139.05,0.387,30,2,0.0836,0.0667,95.86,69.53,-31.1,41,0,0,0.912
2024-05-27,TikTok,TT_Sports_Short,BR,T2,37534,645,0.0172,77.67,0.12,34,5,0.0527,0.1471,108.51,15.53,39.7,69,0,0,0.931
2024-05-27,TikTok,TT_Sports_Short,PL,T2,11249,213,0.0189,28.79,0.135,11,1,0.0516,0.0909,28.7,28.79,-0.3,24,0,0,0.932
2024-05-27,TikTok,TT_Casino_UGC,NG,T3,59468,648,0.0109,35.5,0.055,34,4,0.0525,0.1176,30.12,8.88,-15.2,72,1,0,0.922
2024-05-27,TikTok,TT_Sports_Short,CA,T1,11549,174,0.0151,68.62,0.394,8,1,0.046,0.125,50.46,68.62,-26.5,9,0,0,0.921
2024-05-27,TikTok,TT_Casino_UGC,AU,T1,7368,209,0.0284,36.71,0.176,12,1,0.0574,0.0833,61.51,36.71,67.6,19,0,0,0.907
2024-05-27,TikTok,TT_Sports_Short,IN,T3,13693,260,0.019,11.57,0.044,13,2,0.05,0.1538,8.45,5.79,-27.0,24,0,0,0.933
2024-05-27,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,53705,812,0.0151,0.0,,154,56,0.1897,0.3636,6863.97,,,18,1,0,0.982
2024-05-27,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,11387,287,0.0252,0.0,,61,22,0.2125,0.3607,948.48,,,7,0,0,0.977
2024-05-27,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,9882,132,0.0134,0.0,,23,7,0.1742,0.3043,472.46,,,3,0,0,0.983
2024-05-27,Affiliate_SEO,SEO_CasinoReview_DE,NG,T3,3028,104,0.0343,0.0,,24,8,0.2308,0.3333,120.14,,,1,0,0,0.983
2024-05-27,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,12349,298,0.0241,0.0,,78,34,0.2617,0.4359,3999.88,,,8,0,0,0.983
2024-05-27,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,7943,179,0.0225,0.0,,41,18,0.2291,0.439,1875.85,,,3,0,0,0.983
2024-05-27,Affiliate_SEO,SEO_CasinoReview_DE,IN,T3,5321,101,0.019,0.0,,27,7,0.2673,0.2593,163.12,,,2,0,0,0.98
2024-05-28,Facebook,FB_Slots_Video,DE,T1,39963,1802,0.0451,376.9,0.209,149,30,0.0827,0.2013,2365.96,12.56,527.7,50,0,0,0.968
2024-05-28,Facebook,FB_Sports_Banner,BR,T2,10330,442,0.0428,37.03,0.084,45,8,0.1018,0.1778,244.1,4.63,559.2,13,0,0,0.968
2024-05-28,Facebook,FB_Sports_Banner,PL,T2,23667,1293,0.0546,89.95,0.07,134,35,0.1036,0.2612,2294.58,2.57,2451.0,42,0,0,0.974
2024-05-28,Facebook,FB_Slots_Video,NG,T3,18492,994,0.0538,14.96,0.015,104,14,0.1046,0.1346,255.16,1.07,1605.6,38,1,0,0.966
2024-05-28,Facebook,FB_Sports_Banner,CA,T1,41124,1344,0.0327,314.64,0.234,134,25,0.0997,0.1866,1889.19,12.59,500.4,50,1,0,0.975
2024-05-28,Facebook,FB_Slots_Video,AU,T1,25801,1034,0.0401,227.93,0.22,93,20,0.0899,0.2151,1291.33,11.4,466.5,28,1,0,0.976
2024-05-28,Facebook,FB_Casino_CreativeA,IN,T3,37415,1331,0.0356,48.76,0.037,130,36,0.0977,0.2769,582.08,1.35,1093.8,57,0,0,0.971
2024-05-28,Google_Search,GG_Slots_KW_Generic,DE,T1,33351,1242,0.0372,835.93,0.673,220,72,0.1771,0.3273,7635.46,11.61,813.4,8,0,0,0.991
2024-05-28,Google_Search,GG_Slots_KW_Generic,BR,T2,39188,1190,0.0304,310.57,0.261,197,71,0.1655,0.3604,3418.43,4.37,1000.7,15,0,0,0.991
2024-05-28,Google_Search,GG_Sports_Betting,PL,T2,28412,892,0.0314,299.86,0.336,92,28,0.1031,0.3043,1826.01,10.71,509.0,5,0,0,0.989
2024-05-28,Google_Search,GG_Sports_Betting,NG,T3,29425,806,0.0274,71.55,0.089,126,31,0.1563,0.246,440.92,2.31,516.2,5,0,0,0.989
2024-05-28,Google_Search,GG_Slots_KW_Generic,CA,T1,33048,1095,0.0331,817.9,0.747,183,56,0.1671,0.306,5397.65,14.61,559.9,6,0,0,0.99
2024-05-28,Google_Search,GG_Casino_KW_Brand,AU,T1,32078,1818,0.0567,832.4,0.458,257,69,0.1414,0.2685,6692.47,12.06,704.0,9,0,0,0.991
2024-05-28,Google_Search,GG_Casino_KW_Brand,IN,T3,21449,729,0.034,76.34,0.105,123,42,0.1687,0.3415,466.17,1.82,510.6,3,0,0,0.989
2024-05-28,Push_Network,Push_iGaming_Broad,DE,T1,23515,417,0.0177,35.76,0.086,17,2,0.0408,0.1176,75.82,17.88,112.0,72,0,0,0.84
2024-05-28,Push_Network,Push_Casino_Retarget,BR,T2,19688,434,0.022,11.17,0.026,19,1,0.0438,0.0526,2.0,11.17,-82.1,39,0,0,0.882
2024-05-28,Push_Network,Push_Casino_Retarget,PL,T2,27394,721,0.0263,18.33,0.025,39,6,0.0541,0.1538,99.97,3.05,445.4,126,2,0,0.842
2024-05-28,Push_Network,Push_Casino_Retarget,NG,T3,9948,250,0.0251,1.83,0.007,13,1,0.052,0.0769,2.0,1.83,9.3,27,0,0,0.855
2024-05-28,Push_Network,Push_iGaming_Broad,CA,T1,47383,969,0.0205,78.96,0.081,28,3,0.0289,0.1071,95.89,26.32,21.4,72,0,0,0.881
2024-05-28,Push_Network,Push_Casino_Retarget,AU,T1,13003,219,0.0168,19.76,0.09,9,1,0.0411,0.1111,38.71,19.76,95.9,19,0,0,0.887
2024-05-28,Push_Network,Push_Casino_Retarget,IN,T3,13460,227,0.0169,2.88,0.013,8,1,0.0352,0.125,5.14,2.88,78.5,21,0,0,0.857
2024-05-28,Native_Ads,Native_Bonus_Landing,DE,T1,14695,199,0.0135,86.17,0.433,15,3,0.0754,0.2,218.61,28.72,153.7,6,0,0,0.939
2024-05-28,Native_Ads,Native_Review_Article,BR,T2,19310,449,0.0233,38.42,0.086,21,4,0.0468,0.1905,51.87,9.61,35.0,27,0,0,0.951
2024-05-28,Native_Ads,Native_Bonus_Landing,PL,T2,6641,146,0.022,16.95,0.116,10,2,0.0685,0.2,41.69,8.47,146.0,10,0,0,0.945
2024-05-28,Native_Ads,Native_Review_Article,NG,T3,12216,331,0.0271,6.62,0.02,21,4,0.0634,0.1905,80.33,1.66,1113.4,13,0,0,0.939
2024-05-28,Native_Ads,Native_Bonus_Landing,CA,T1,22586,229,0.0101,128.27,0.56,16,1,0.0699,0.0625,64.49,128.27,-49.7,17,0,0,0.935
2024-05-28,Native_Ads,Native_Bonus_Landing,AU,T1,30810,958,0.0311,132.55,0.138,59,9,0.0616,0.1525,528.1,14.73,298.4,41,0,0,0.945
2024-05-28,Native_Ads,Native_Review_Article,IN,T3,16588,335,0.0202,12.25,0.037,22,5,0.0657,0.2273,10.0,2.45,-18.4,13,0,0,0.938
2024-05-28,TikTok,TT_Casino_UGC,DE,T1,26160,527,0.0201,195.3,0.371,28,5,0.0531,0.1786,307.28,39.06,57.3,54,0,0,0.921
2024-05-28,TikTok,TT_Sports_Short,BR,T2,21267,454,0.0213,39.61,0.087,28,3,0.0617,0.1071,61.77,13.2,55.9,41,0,0,0.918
2024-05-28,TikTok,TT_Sports_Short,PL,T2,19650,522,0.0266,54.37,0.104,39,7,0.0747,0.1795,149.0,7.77,174.0,26,1,0,0.914
2024-05-28,TikTok,TT_Sports_Short,NG,T3,13153,318,0.0242,6.79,0.021,19,2,0.0597,0.1053,22.27,3.4,228.0,34,0,0,0.919
2024-05-28,TikTok,TT_Sports_Short,CA,T1,46865,544,0.0116,319.36,0.587,29,3,0.0533,0.1034,118.34,106.45,-62.9,49,0,0,0.928
2024-05-28,TikTok,TT_Sports_Short,AU,T1,17842,440,0.0247,88.03,0.2,23,3,0.0523,0.1304,157.54,29.34,79.0,23,0,0,0.915
2024-05-28,TikTok,TT_Sports_Short,IN,T3,36910,437,0.0118,28.57,0.065,18,2,0.0412,0.1111,11.17,14.29,-60.9,34,0,0,0.926
2024-05-28,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,26231,578,0.022,0.0,,107,48,0.1851,0.4486,6158.72,,,16,0,0,0.978
2024-05-28,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,4308,88,0.0204,0.0,,24,6,0.2727,0.25,278.82,,,1,0,0,0.977
2024-05-28,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,13253,297,0.0224,0.0,,59,19,0.1987,0.322,1195.47,,,6,0,0,0.983
2024-05-28,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,1179,25,0.0212,0.0,,5,1,0.2,0.2,12.52,,,0,0,0,0.981
2024-05-28,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,44471,790,0.0178,0.0,,161,50,0.2038,0.3106,6109.61,,,17,1,0,0.978
2024-05-28,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,33443,627,0.0187,0.0,,116,29,0.185,0.25,3016.26,,,6,0,0,0.977
2024-05-28,Affiliate_SEO,SEO_BonusGuide_BR,IN,T3,5908,119,0.0201,0.0,,24,10,0.2017,0.4167,171.0,,,1,0,0,0.981
2024-05-29,Facebook,FB_Sports_Banner,DE,T1,66684,2495,0.0374,744.73,0.298,223,61,0.0894,0.2735,4612.77,12.21,519.4,111,1,0,0.968
2024-05-29,Facebook,FB_Sports_Banner,BR,T2,9770,383,0.0392,29.27,0.076,35,8,0.0914,0.2286,91.48,3.66,212.5,14,0,0,0.967
2024-05-29,Facebook,FB_Sports_Banner,PL,T2,17771,432,0.0243,69.11,0.16,28,5,0.0648,0.1786,235.69,13.82,241.0,17,0,0,0.975
2024-05-29,Facebook,FB_Slots_Video,NG,T3,18740,781,0.0417,14.64,0.019,66,15,0.0845,0.2273,323.39,0.98,2108.9,15,0,0,0.976
2024-05-29,Facebook,FB_Sports_Banner,CA,T1,20330,964,0.0474,194.89,0.202,104,30,0.1079,0.2885,2203.98,6.5,1030.9,21,0,0,0.974
2024-05-29,Facebook,FB_Slots_Video,AU,T1,21119,517,0.0245,167.55,0.324,26,7,0.0503,0.2692,530.25,23.94,216.5,22,0,0,0.975
2024-05-29,Facebook,FB_Casino_CreativeA,IN,T3,19638,568,0.0289,26.97,0.047,33,7,0.0581,0.2121,25.65,3.85,-4.9,23,0,0,0.974
2024-05-29,Google_Search,GG_Slots_KW_Generic,DE,T1,19123,570,0.0298,561.12,0.984,76,26,0.1333,0.3421,2669.02,21.58,375.7,4,0,0,0.99
2024-05-29,Google_Search,GG_Casino_KW_Brand,BR,T2,25239,1072,0.0425,242.05,0.226,146,38,0.1362,0.2603,1576.95,6.37,551.5,6,0,0,0.992
2024-05-29,Google_Search,GG_Casino_KW_Brand,PL,T2,11644,307,0.0264,123.43,0.402,44,10,0.1433,0.2273,577.83,12.34,368.1,3,0,0,0.991
2024-05-29,Google_Search,GG_Slots_KW_Generic,NG,T3,19607,769,0.0392,48.77,0.063,147,59,0.1912,0.4014,1654.04,0.83,3291.5,8,0,0,0.99
2024-05-29,Google_Search,GG_Slots_KW_Generic,CA,T1,39807,1596,0.0401,932.8,0.584,228,68,0.1429,0.2982,7295.81,13.72,682.1,9,0,0,0.992
2024-05-29,Google_Search,GG_Sports_Betting,AU,T1,37206,1229,0.033,727.08,0.592,157,56,0.1277,0.3567,5556.01,12.98,664.2,14,0,0,0.989
2024-05-29,Google_Search,GG_Casino_KW_Brand,IN,T3,15623,682,0.0437,62.7,0.092,83,20,0.1217,0.241,297.48,3.14,374.4,6,0,0,0.988
2024-05-29,Push_Network,Push_iGaming_Broad,DE,T1,43524,708,0.0163,76.94,0.109,28,3,0.0395,0.1071,79.2,25.65,2.9,88,1,0,0.858
2024-05-29,Push_Network,Push_Casino_Retarget,BR,T2,18244,395,0.0217,9.26,0.023,8,1,0.0203,0.125,11.68,9.26,26.1,53,0,0,0.868
2024-05-29,Push_Network,Push_Casino_Retarget,PL,T2,27051,303,0.0112,17.53,0.058,15,2,0.0495,0.1333,65.08,8.77,271.2,32,0,0,0.832
2024-05-29,Push_Network,Push_iGaming_Broad,NG,T3,28606,151,0.0053,4.81,0.032,5,0,0.0331,0.0,0.0,,-100.0,19,0,0,0.833
2024-05-29,Push_Network,Push_iGaming_Broad,CA,T1,26712,281,0.0105,47.48,0.169,9,1,0.032,0.1111,28.53,47.48,-39.9,50,0,0,0.859
2024-05-29,Push_Network,Push_iGaming_Broad,AU,T1,37207,505,0.0136,56.59,0.112,19,2,0.0376,0.1053,82.38,28.3,45.6,94,0,0,0.886
2024-05-29,Push_Network,Push_iGaming_Broad,IN,T3,12860,217,0.0169,3.0,0.014,7,0,0.0323,0.0,0.0,,-100.0,16,0,0,0.885
2024-05-29,Native_Ads,Native_Bonus_Landing,DE,T1,26020,258,0.0099,156.87,0.608,16,2,0.062,0.125,139.71,78.44,-10.9,18,0,0,0.933
2024-05-29,Native_Ads,Native_Bonus_Landing,BR,T2,48411,963,0.0199,92.35,0.096,70,11,0.0727,0.1571,292.11,8.4,216.3,77,1,0,0.939
2024-05-29,Native_Ads,Native_Review_Article,PL,T2,61878,1752,0.0283,147.32,0.084,83,14,0.0474,0.1687,555.89,10.52,277.3,141,1,0,0.932
2024-05-29,Native_Ads,Native_Review_Article,NG,T3,34193,780,0.0228,15.25,0.02,50,9,0.0641,0.18,181.85,1.69,1092.5,36,0,0,0.947
2024-05-29,Native_Ads,Native_Bonus_Landing,CA,T1,26707,543,0.0203,123.45,0.227,48,11,0.0884,0.2292,549.69,11.22,345.3,19,0,0,0.936
2024-05-29,Native_Ads,Native_Bonus_Landing,AU,T1,11490,331,0.0288,48.25,0.146,22,5,0.0665,0.2273,236.31,9.65,389.8,23,0,0,0.948
2024-05-29,Native_Ads,Native_Bonus_Landing,IN,T3,22158,817,0.0369,15.29,0.019,58,10,0.071,0.1724,126.44,1.53,726.9,27,1,0,0.933
2024-05-29,TikTok,TT_Casino_UGC,DE,T1,10905,317,0.0291,73.55,0.232,13,2,0.041,0.1538,79.17,36.77,7.6,36,0,0,0.917
2024-05-29,TikTok,TT_Sports_Short,BR,T2,25720,254,0.0099,46.43,0.183,10,1,0.0394,0.1,13.66,46.43,-70.6,25,0,0,0.917
2024-05-29,TikTok,TT_Casino_UGC,PL,T2,33738,531,0.0157,87.45,0.165,31,4,0.0584,0.129,91.54,21.86,4.7,21,1,0,0.918
2024-05-29,TikTok,TT_Casino_UGC,NG,T3,31457,793,0.0252,17.38,0.022,49,6,0.0618,0.1224,66.91,2.9,285.0,62,1,0,0.916
2024-05-29,TikTok,TT_Sports_Short,CA,T1,28220,229,0.0081,169.72,0.741,14,3,0.0611,0.2143,125.82,56.57,-25.9,17,0,0,0.92
2024-05-29,TikTok,TT_Casino_UGC,AU,T1,11806,119,0.0101,68.91,0.579,7,0,0.0588,0.0,0.0,,-100.0,8,0,0,0.916
2024-05-29,TikTok,TT_Sports_Short,IN,T3,24798,479,0.0193,24.22,0.051,18,2,0.0376,0.1111,30.9,12.11,27.6,32,0,0,0.916
2024-05-29,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,56823,1150,0.0202,0.0,,237,89,0.2061,0.3755,11126.97,,,33,1,0,0.981
