player_id,source,campaign,geo,tier,reg_date,ftd_date,ftd_amount,device,is_fraud
P0107826,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-05-25,2024-05-26,67.49,mobile,0
P0072538,Push_Network,Push_Casino_Retarget,BR,T2,2024-04-09,2024-04-13,43.23,mobile,0
P0052640,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-03-15,2024-03-19,13.08,mobile,0
P0119046,Google_Search,GG_Sports_Betting,DE,T1,2024-06-11,2024-06-13,47.72,desktop,0
P0049407,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-03-11,2024-03-16,24.32,desktop,0
P0036039,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-02-19,2024-02-21,94.85,mobile,0
P0057897,Native_Ads,Native_Review_Article,PL,T2,2024-03-20,2024-03-22,123.43,desktop,0
P0116275,Facebook,FB_Slots_Video,DE,T1,2024-06-08,2024-06-08,69.96,mobile,0
P0071574,Facebook,FB_Sports_Banner,PL,T2,2024-04-09,2024-04-11,81.11,tablet,0
P0020190,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-01-30,2024-02-02,34.75,desktop,0
P0129228,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-06-24,2024-06-28,103.53,tablet,0
P0096793,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-05-12,2024-05-16,158.13,mobile,0
P0131059,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-06-26,2024-06-26,66.18,tablet,0
P0076922,Google_Search,GG_Casino_KW_Brand,IN,T3,2024-04-15,2024-04-16,20.21,desktop,0
P0114944,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-06-03,2024-06-08,170.98,mobile,0
P0008746,Facebook,FB_Sports_Banner,NG,T3,2024-01-13,2024-01-18,5.66,desktop,0
P0129641,Google_Search,GG_Sports_Betting,PL,T2,2024-06-24,2024-06-26,41.44,mobile,0
P0013939,Facebook,FB_Sports_Banner,DE,T1,2024-01-22,2024-01-24,208.28,mobile,0
P0032009,Google_Search,GG_Sports_Betting,IN,T3,2024-02-16,2024-02-18,22.12,tablet,0
P0059653,Google_Search,GG_Sports_Betting,BR,T2,2024-03-24,2024-03-25,36.57,tablet,0
P0052526,Facebook,FB_Sports_Banner,BR,T2,2024-03-13,2024-03-18,54.28,desktop,0
P0006701,Facebook,FB_Slots_Video,NG,T3,2024-01-12,2024-01-14,12.29,desktop,0
P0008749,Facebook,FB_Sports_Banner,NG,T3,2024-01-14,2024-01-14,9.14,mobile,0
P0066028,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-04-02,2024-04-06,47.62,mobile,0
P0096234,Google_Search,GG_Sports_Betting,DE,T1,2024-05-12,2024-05-16,167.17,tablet,0
P0041780,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-02-27,2024-03-02,88.67,desktop,0
P0037898,Facebook,FB_Casino_CreativeA,CA,T1,2024-02-23,2024-02-24,34.3,mobile,0
P0078839,Google_Search,GG_Sports_Betting,IN,T3,2024-04-18,2024-04-18,8.39,desktop,0
P0037863,Facebook,FB_Sports_Banner,NG,T3,2024-02-22,2024-02-25,28.67,desktop,0
P0026281,Google_Search,GG_Slots_KW_Generic,PL,T2,2024-02-08,2024-02-08,27.46,tablet,0
P0127901,Google_Search,GG_Sports_Betting,PL,T2,2024-06-24,2024-06-27,84.15,tablet,0
P0049301,Facebook,FB_Sports_Banner,AU,T1,2024-03-11,2024-03-13,47.51,mobile,0
P0132544,Native_Ads,Native_Bonus_Landing,BR,T2,2024-06-29,2024-06-29,33.2,desktop,0
P0126251,Google_Search,GG_Casino_KW_Brand,DE,T1,2024-06-21,2024-06-23,51.99,tablet,0
P0074481,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-04-13,2024-04-17,13.77,desktop,1
P0107499,Google_Search,GG_Sports_Betting,CA,T1,2024-05-26,2024-05-31,91.16,mobile,0
P0120275,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-06-12,2024-06-17,98.91,tablet,0
P0032940,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-02-17,2024-02-21,22.86,tablet,0
P0058710,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-03-23,2024-03-23,131.15,desktop,0
P0044653,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-03-03,2024-03-07,20.05,desktop,0
P0037909,Facebook,FB_Casino_CreativeA,CA,T1,2024-02-23,2024-02-23,98.65,mobile,0
P0000163,Google_Search,GG_Casino_KW_Brand,BR,T2,2024-01-03,2024-01-07,14.29,mobile,0
P0031638,Google_Search,GG_Casino_KW_Brand,BR,T2,2024-02-14,2024-02-14,5.89,tablet,0
P0126571,Native_Ads,Native_Review_Article,BR,T2,2024-06-22,2024-06-25,59.91,tablet,0
P0044257,Facebook,FB_Slots_Video,IN,T3,2024-03-03,2024-03-08,7.52,tablet,0
P0032142,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,2024-02-15,2024-02-20,63.86,tablet,0
P0110281,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-05-30,2024-06-02,38.86,tablet,0
P0057463,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-03-19,2024-03-22,108.08,mobile,0
P0087490,Google_Search,GG_Sports_Betting,PL,T2,2024-04-29,2024-05-03,33.74,tablet,0
P0074272,Facebook,FB_Sports_Banner,CA,T1,2024-04-12,2024-04-15,42.79,mobile,0
P0093673,Native_Ads,Native_Bonus_Landing,AU,T1,2024-05-09,2024-05-09,44.5,desktop,0
P0019903,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-01-27,2024-01-31,143.4,mobile,0
P0035913,Native_Ads,Native_Bonus_Landing,CA,T1,2024-02-20,2024-02-21,159.97,desktop,0
P0044289,Google_Search,GG_Slots_KW_Generic,DE,T1,2024-03-04,2024-03-04,172.77,tablet,0
P0065158,Google_Search,GG_Sports_Betting,DE,T1,2024-03-30,2024-03-30,43.56,mobile,0
P0064285,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-03-28,2024-04-01,139.49,mobile,0
P0028971,Facebook,FB_Casino_CreativeA,DE,T1,2024-02-10,2024-02-10,54.62,desktop,0
P0067829,Google_Search,GG_Casino_KW_Brand,IN,T3,2024-04-03,2024-04-04,11.88,desktop,0
P0084316,TikTok,TT_Casino_UGC,PL,T2,2024-04-26,2024-04-26,9.02,mobile,0
P0019768,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-01-29,2024-02-01,68.53,desktop,0
P0055856,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-03-19,2024-03-20,102.54,desktop,0
P0122129,TikTok,TT_Sports_Short,IN,T3,2024-06-16,2024-06-21,16.7,tablet,0
P0077353,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-04-15,2024-04-19,65.09,desktop,0
P0054951,Native_Ads,Native_Bonus_Landing,NG,T3,2024-03-16,2024-03-16,7.45,mobile,0
P0041030,Native_Ads,Native_Bonus_Landing,IN,T3,2024-02-27,2024-02-29,33.06,desktop,0
P0009141,Google_Search,GG_Sports_Betting,CA,T1,2024-01-15,2024-01-19,81.61,desktop,0
P0024954,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-02-04,2024-02-07,5.0,desktop,0
P0091437,Google_Search,GG_Casino_KW_Brand,CA,T1,2024-05-04,2024-05-04,88.22,mobile,0
P0059538,Facebook,FB_Casino_CreativeA,CA,T1,2024-03-24,2024-03-25,51.01,mobile,0
P0030418,Facebook,FB_Casino_CreativeA,BR,T2,2024-02-12,2024-02-12,22.8,tablet,0
P0130875,Facebook,FB_Casino_CreativeA,AU,T1,2024-06-26,2024-06-27,48.75,tablet,0
P0133263,Native_Ads,Native_Bonus_Landing,DE,T1,2024-07-01,2024-07-02,90.69,tablet,0
P0094747,Facebook,FB_Sports_Banner,CA,T1,2024-05-10,2024-05-15,76.48,mobile,0
P0097118,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-05-12,2024-05-13,16.12,desktop,0
P0025264,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-02-05,2024-02-09,98.84,tablet,0
P0077727,Facebook,FB_Casino_CreativeA,IN,T3,2024-04-17,2024-04-20,44.82,mobile,1
P0122009,Google_Search,GG_Casino_KW_Brand,IN,T3,2024-06-15,2024-06-18,7.83,desktop,0
P0130391,Google_Search,GG_Casino_KW_Brand,AU,T1,2024-06-26,2024-06-28,72.58,desktop,0
P0078896,Google_Search,GG_Sports_Betting,IN,T3,2024-04-18,2024-04-21,9.27,tablet,0
P0001285,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-01-02,2024-01-07,17.68,tablet,0
P0041881,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-02-28,2024-02-29,145.59,desktop,0
P0004570,Google_Search,GG_Casino_KW_Brand,IN,T3,2024-01-08,2024-01-08,37.0,desktop,0
P0080677,Facebook,FB_Sports_Banner,PL,T2,2024-04-20,2024-04-23,30.86,desktop,0
P0020207,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-01-29,2024-02-01,19.44,mobile,0
P0127773,Google_Search,GG_Casino_KW_Brand,DE,T1,2024-06-23,2024-06-23,39.21,desktop,0
P0033803,Google_Search,GG_Casino_KW_Brand,DE,T1,2024-02-17,2024-02-22,35.63,mobile,0
P0052613,Google_Search,GG_Slots_KW_Generic,DE,T1,2024-03-14,2024-03-14,210.07,tablet,0
P0022669,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,2024-02-01,2024-02-05,27.25,tablet,0
P0028790,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,2024-02-10,2024-02-14,73.43,tablet,0
P0019355,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-01-29,2024-02-03,21.79,desktop,0
P0063281,Google_Search,GG_Sports_Betting,CA,T1,2024-03-29,2024-04-03,75.64,desktop,0
P0007124,TikTok,TT_Casino_UGC,NG,T3,2024-01-11,2024-01-12,17.93,desktop,0
P0061210,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-03-25,2024-03-25,73.81,mobile,0
P0012480,Facebook,FB_Casino_CreativeA,AU,T1,2024-01-20,2024-01-21,138.74,mobile,0
P0057832,Google_Search,GG_Casino_KW_Brand,AU,T1,2024-03-22,2024-03-25,41.79,desktop,0
P0078590,Facebook,FB_Casino_CreativeA,BR,T2,2024-04-19,2024-04-19,32.14,tablet,0
P0116672,Push_Network,Push_Casino_Retarget,PL,T2,2024-06-07,2024-06-07,23.82,tablet,0
P0095846,Push_Network,Push_iGaming_Broad,CA,T1,2024-05-11,2024-05-11,60.72,mobile,0
P0077556,Facebook,FB_Sports_Banner,PL,T2,2024-04-17,2024-04-19,66.15,desktop,0
P0003168,Native_Ads,Native_Review_Article,IN,T3,2024-01-05,2024-01-07,14.93,desktop,0
P0061207,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-03-25,2024-03-30,112.07,desktop,0
P0032839,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-02-16,2024-02-17,48.65,mobile,0
P0019261,Google_Search,GG_Sports_Betting,BR,T2,2024-01-27,2024-01-29,18.19,tablet,0
P0132166,Facebook,FB_Casino_CreativeA,AU,T1,2024-06-30,2024-07-04,28.52,tablet,0
P0005315,Google_Search,GG_Sports_Betting,CA,T1,2024-01-09,2024-01-09,142.32,mobile,0
P0070293,Google_Search,GG_Slots_KW_Generic,AU,T1,2024-04-08,2024-04-09,165.26,mobile,0
P0128041,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-06-24,2024-06-27,12.51,mobile,0
P0038741,Google_Search,GG_Casino_KW_Brand,BR,T2,2024-02-24,2024-02-25,23.45,mobile,0
P0025757,Native_Ads,Native_Review_Article,DE,T1,2024-02-05,2024-02-09,55.46,tablet,0
P0071171,Native_Ads,Native_Bonus_Landing,AU,T1,2024-04-08,2024-04-12,93.45,desktop,0
P0028994,Facebook,FB_Slots_Video,BR,T2,2024-02-10,2024-02-14,30.2,mobile,0
P0121532,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-06-13,2024-06-18,87.92,mobile,0
P0042364,Google_Search,GG_Sports_Betting,CA,T1,2024-02-28,2024-02-29,139.09,mobile,0
P0007317,Facebook,FB_Slots_Video,NG,T3,2024-01-11,2024-01-16,13.4,mobile,0
P0059504,Facebook,FB_Casino_CreativeA,NG,T3,2024-03-24,2024-03-24,11.01,desktop,0
P0122503,Google_Search,GG_Sports_Betting,PL,T2,2024-06-15,2024-06-16,27.97,desktop,0
P0097551,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-05-13,2024-05-18,60.07,desktop,0
P0065062,Facebook,FB_Slots_Video,PL,T2,2024-03-30,2024-04-01,54.08,desktop,0
P0057958,TikTok,TT_Casino_UGC,IN,T3,2024-03-22,2024-03-24,20.09,tablet,0
P0071687,Google_Search,GG_Casino_KW_Brand,DE,T1,2024-04-09,2024-04-14,139.93,desktop,0
P0081496,Facebook,FB_Casino_CreativeA,BR,T2,2024-04-21,2024-04-22,25.92,mobile,0
P0082150,TikTok,TT_Casino_UGC,IN,T3,2024-04-23,2024-04-27,11.99,tablet,0
P0013131,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-01-20,2024-01-22,57.43,mobile,0
P0025803,TikTok,TT_Casino_UGC,DE,T1,2024-02-07,2024-02-11,61.11,mobile,0
P0005997,Google_Search,GG_Sports_Betting,BR,T2,2024-01-09,2024-01-13,36.14,desktop,0
P0073191,Google_Search,GG_Slots_KW_Generic,NG,T3,2024-04-10,2024-04-12,11.34,desktop,0
P0077769,Google_Search,GG_Casino_KW_Brand,BR,T2,2024-04-17,2024-04-22,20.91,desktop,0
P0104699,Facebook,FB_Sports_Banner,PL,T2,2024-05-23,2024-05-28,47.82,desktop,0
P0035153,TikTok,TT_Sports_Short,DE,T1,2024-02-18,2024-02-21,65.01,desktop,0
P0048697,Google_Search,GG_Sports_Betting,NG,T3,2024-03-08,2024-03-10,8.51,tablet,0
P0000987,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-01-04,2024-01-04,37.06,mobile,0
P0118694,Native_Ads,Native_Bonus_Landing,NG,T3,2024-06-10,2024-06-14,13.86,desktop,0
P0090773,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-05-05,2024-05-08,161.65,desktop,0
P0122077,Native_Ads,Native_Review_Article,IN,T3,2024-06-15,2024-06-17,26.11,desktop,0
P0047105,Google_Search,GG_Sports_Betting,DE,T1,2024-03-08,2024-03-12,44.06,tablet,0
P0119558,Native_Ads,Native_Review_Article,AU,T1,2024-06-10,2024-06-15,94.42,desktop,0
P0014271,Google_Search,GG_Sports_Betting,NG,T3,2024-01-20,2024-01-25,11.86,desktop,0
P0088830,Google_Search,GG_Slots_KW_Generic,PL,T2,2024-05-03,2024-05-03,69.01,tablet,0
P0017472,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-01-26,2024-01-30,121.08,tablet,0
P0106391,Facebook,FB_Sports_Banner,DE,T1,2024-05-25,2024-05-27,46.01,desktop,0
P0125372,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-06-18,2024-06-22,91.63,tablet,0
P0050730,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-03-11,2024-03-16,118.86,desktop,0
P0068318,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-04-05,2024-04-09,111.88,mobile,0
P0076836,Google_Search,GG_Sports_Betting,AU,T1,2024-04-17,2024-04-20,33.92,mobile,0
P0027169,TikTok,TT_Casino_UGC,CA,T1,2024-02-08,2024-02-11,110.44,desktop,0
P0027450,Facebook,FB_Sports_Banner,PL,T2,2024-02-09,2024-02-13,96.62,tablet,0
P0119565,Native_Ads,Native_Bonus_Landing,IN,T3,2024-06-12,2024-06-13,18.67,desktop,0
P0086876,Google_Search,GG_Sports_Betting,AU,T1,2024-04-28,2024-05-02,124.34,desktop,0
P0034887,Google_Search,GG_Sports_Betting,CA,T1,2024-02-18,2024-02-20,67.68,mobile,0
P0069993,Facebook,FB_Slots_Video,AU,T1,2024-04-06,2024-04-11,110.81,tablet,0
P0129802,Google_Search,GG_Slots_KW_Generic,IN,T3,2024-06-25,2024-06-25,13.9,tablet,0
P0093399,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-05-09,2024-05-13,16.29,desktop,0
P0047287,Native_Ads,Native_Bonus_Landing,DE,T1,2024-03-08,2024-03-13,63.93,mobile,0
P0052812,Google_Search,GG_Sports_Betting,CA,T1,2024-03-15,2024-03-17,83.75,mobile,0
P0076366,Affiliate_SEO,SEO_CasinoReview_DE,PL,T2,2024-04-15,2024-04-18,32.49,desktop,0
P0078953,Native_Ads,Native_Review_Article,CA,T1,2024-04-17,2024-04-21,51.84,desktop,0
P0127191,Google_Search,GG_Sports_Betting,BR,T2,2024-06-21,2024-06-26,52.07,tablet,0
P0083898,Facebook,FB_Slots_Video,CA,T1,2024-04-26,2024-04-28,86.01,desktop,0
P0058293,Google_Search,GG_Sports_Betting,DE,T1,2024-03-22,2024-03-24,105.82,desktop,0
P0116069,Native_Ads,Native_Review_Article,AU,T1,2024-06-05,2024-06-05,103.7,mobile,0
P0129919,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,2024-06-24,2024-06-27,55.31,mobile,0
P0107975,Google_Search,GG_Casino_KW_Brand,DE,T1,2024-05-27,2024-05-30,60.32,mobile,0
P0120720,Push_Network,Push_Casino_Retarget,BR,T2,2024-06-14,2024-06-15,32.02,mobile,0
P0030015,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-02-12,2024-02-17,25.89,mobile,0
P0132796,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-06-29,2024-07-03,121.91,desktop,0
P0024535,Native_Ads,Native_Bonus_Landing,DE,T1,2024-02-03,2024-02-03,86.79,desktop,1
P0114841,Native_Ads,Native_Bonus_Landing,CA,T1,2024-06-03,2024-06-03,75.07,mobile,0
P0068610,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-04-04,2024-04-07,33.14,tablet,0
P0049364,Google_Search,GG_Casino_KW_Brand,BR,T2,2024-03-10,2024-03-13,75.78,desktop,0
P0041866,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-02-29,2024-03-04,91.7,desktop,0
P0010217,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-01-16,2024-01-19,69.11,desktop,0
P0073944,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-04-11,2024-04-12,76.02,mobile,0
P0029917,Facebook,FB_Slots_Video,CA,T1,2024-02-11,2024-02-11,121.5,mobile,0
P0012580,Google_Search,GG_Sports_Betting,PL,T2,2024-01-20,2024-01-21,34.69,mobile,0
P0102958,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-05-21,2024-05-26,70.77,mobile,0
P0046384,Affiliate_SEO,SEO_CasinoReview_DE,IN,T3,2024-03-05,2024-03-08,12.59,mobile,0
P0049803,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-03-09,2024-03-13,108.84,mobile,0
P0003804,Google_Search,GG_Slots_KW_Generic,CA,T1,2024-01-07,2024-01-08,57.05,tablet,0
P0035409,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-02-18,2024-02-23,72.36,tablet,0
P0002812,Facebook,FB_Casino_CreativeA,AU,T1,2024-01-07,2024-01-08,79.87,mobile,0
P0107428,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-05-25,2024-05-30,62.33,mobile,0
P0124321,Google_Search,GG_Casino_KW_Brand,DE,T1,2024-06-18,2024-06-22,79.0,desktop,0
P0127266,Google_Search,GG_Sports_Betting,AU,T1,2024-06-22,2024-06-27,109.94,mobile,0
P0039273,Facebook,FB_Sports_Banner,CA,T1,2024-02-26,2024-02-29,50.61,tablet,0
P0051498,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,2024-03-12,2024-03-14,47.04,mobile,0
P0019213,Google_Search,GG_Slots_KW_Generic,DE,T1,2024-01-28,2024-02-02,62.16,desktop,0
P0111335,Google_Search,GG_Sports_Betting,PL,T2,2024-05-30,2024-06-03,81.92,tablet,0
P0070787,Google_Search,GG_Sports_Betting,BR,T2,2024-04-07,2024-04-08,27.15,tablet,0
P0082626,Google_Search,GG_Casino_KW_Brand,NG,T3,2024-04-23,2024-04-25,5.19,mobile,0
P0024187,Google_Search,GG_Sports_Betting,BR,T2,2024-02-05,2024-02-10,52.94,mobile,0
P0085979,Google_Search,GG_Casino_KW_Brand,BR,T2,2024-04-29,2024-04-29,47.44,desktop,0
P0088402,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-04-30,2024-04-30,90.64,tablet,0
P0061909,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-03-27,2024-04-01,76.38,tablet,0
P0083167,Facebook,FB_Casino_CreativeA,IN,T3,2024-04-24,2024-04-28,10.43,desktop,0
P0061922,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-03-26,2024-03-31,84.84,tablet,0
P0128278,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-06-22,2024-06-24,150.13,mobile,0
P0095179,Google_Search,GG_Sports_Betting,IN,T3,2024-05-10,2024-05-14,5.0,tablet,0
P0107243,Facebook,FB_Sports_Banner,BR,T2,2024-05-25,2024-05-25,21.74,desktop,0
P0026556,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-02-08,2024-02-08,95.73,desktop,0
P0049830,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-03-11,2024-03-11,83.18,desktop,0
P0016211,Google_Search,GG_Sports_Betting,DE,T1,2024-01-25,2024-01-28,144.82,mobile,0
P0116011,Google_Search,GG_Slots_KW_Generic,IN,T3,2024-06-07,2024-06-12,10.39,tablet,0
P0069744,Native_Ads,Native_Bonus_Landing,AU,T1,2024-04-07,2024-04-08,52.72,mobile,0
P0002663,Affiliate_SEO,SEO_BonusGuide_BR,BR,T2,2024-01-04,2024-01-09,21.69,mobile,0
P0114358,Facebook,FB_Slots_Video,NG,T3,2024-06-04,2024-06-08,15.14,desktop,0
P0051779,Facebook,FB_Sports_Banner,IN,T3,2024-03-13,2024-03-13,6.79,mobile,0
P0118498,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-06-09,2024-06-11,24.82,mobile,0
P0105196,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,2024-05-24,2024-05-29,19.58,desktop,0
P0016862,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-01-26,2024-01-31,25.88,desktop,0
P0068059,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-04-04,2024-04-08,120.82,mobile,0
P0028407,Google_Search,GG_Casino_KW_Brand,CA,T1,2024-02-09,2024-02-11,67.39,tablet,0
P0020509,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,2024-01-30,2024-01-30,35.58,desktop,0
P0121037,Facebook,FB_Slots_Video,BR,T2,2024-06-13,2024-06-17,25.21,tablet,0
P0045470,Native_Ads,Native_Bonus_Landing,CA,T1,2024-03-05,2024-03-08,254.16,desktop,0
P0026194,Google_Search,GG_Slots_KW_Generic,DE,T1,2024-02-07,2024-02-09,50.23,mobile,0
P0037636,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-02-23,2024-02-26,123.02,desktop,0
P0019180,Facebook,FB_Sports_Banner,IN,T3,2024-01-28,2024-01-29,16.88,mobile,0
P0007880,Facebook,FB_Sports_Banner,BR,T2,2024-01-13,2024-01-14,24.56,tablet,0
P0102976,Affiliate_SEO,SEO_CasinoReview_DE,DE,T1,2024-05-19,2024-05-20,47.13,desktop,0
P0098899,Affiliate_SEO,SEO_BonusGuide_BR,DE,T1,2024-05-16,2024-05-20,57.51,mobile,0
P0120190,Native_Ads,Native_Review_Article,DE,T1,2024-06-13,2024-06-13,54.11,mobile,0
P0071417,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-04-09,2024-04-12,75.35,tablet,0
P0129841,Native_Ads,Native_Review_Article,BR,T2,2024-06-25,2024-06-25,27.63,tablet,0
P0058254,Facebook,FB_Casino_CreativeA,IN,T3,2024-03-23,2024-03-23,6.24,mobile,0
P0091016,Facebook,FB_Sports_Banner,CA,T1,2024-05-04,2024-05-07,159.54,tablet,0
P0101600,Google_Search,GG_Sports_Betting,BR,T2,2024-05-20,2024-05-24,20.22,mobile,0
P0018564,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-01-26,2024-01-27,65.03,tablet,0
P0062338,Google_Search,GG_Slots_KW_Generic,BR,T2,2024-03-28,2024-03-30,52.79,tablet,0
P0098321,Affiliate_SEO,SEO_CasinoReview_DE,AU,T1,2024-05-14,2024-05-15,172.06,tablet,0
P0005956,Google_Search,GG_Casino_KW_Brand,DE,T1,2024-01-11,2024-01-16,89.43,mobile,0
P0066242,Google_Search,GG_Sports_Betting,CA,T1,2024-04-01,2024-04-01,70.3,tablet,0
P0111724,Affiliate_SEO,SEO_BonusGuide_BR,NG,T3,2024-05-30,2024-05-31,7.75,tablet,0
P0037158,Google_Search,GG_Casino_KW_Brand,CA,T1,2024-02-21,2024-02-25,98.95,mobile,0
P0034455,Affiliate_SEO,SEO_BonusGuide_BR,PL,T2,2024-02-19,2024-02-23,46.3,tablet,0
P0031054,Facebook,FB_Casino_CreativeA,AU,T1,2024-02-15,2024-02-15,44.2,tablet,0
P0045596,Affiliate_SEO,SEO_CasinoReview_DE,CA,T1,2024-03-03,2024-03-05,31.79,desktop,0
P0129790,Google_Search,GG_Slots_KW_Generic,IN,T3,2024-06-24,2024-06-25,30.06,tablet,0
P0114420,Google_Search,GG_Sports_Betting,DE,T1,2024-06-04,2024-06-08,37.83,tablet,0
P0086062,Google_Search,GG_Slots_KW_Generic,PL,T2,2024-04-27,2024-05-02,27.75,desktop,0
P0110127,Push_Network,Push_iGaming_Broad,CA,T1,2024-05-29,2024-05-30,96.67,mobile,0
P0056706,Facebook,FB_Sports_Banner,DE,T1,2024-03-19,2024-03-24,129.01,mobile,0
P0111868,Facebook,FB_Slots_Video,CA,T1,2024-06-01,2024-06-03,102.56,desktop,0
P0039945,Google_Search,GG_Slots_KW_Generic,DE,T1,2024-02-27,2024-03-01,74.89,tablet,0
P0068566,Affiliate_SEO,SEO_BonusGuide_BR,CA,T1,2024-04-04,2024-04-07,27.44,desktop,0
P0007321,Facebook,FB_Slots_Video,CA,T1,2024-01-12,2024-01-17,190.84,mobile,0
P0105854,Google_Search,GG_Sports_Betting,PL,T2,2024-05-24,2024-05-26,23.74,tablet,0
P0121838,Google_Search,GG_Casino_KW_Brand,PL,T2,2024-06-16,2024-06-16,99.21,desktop,0
P0027965,Affiliate_SEO,SEO_CasinoReview_DE,BR,T2,2024-02-10,2024-02-14,76.8,desktop,0
P0106476,Facebook,FB_Casino_CreativeA,NG,T3,2024-05-25,2024-05-27,15.52,tablet,0
P0005074,Facebook,FB_Slots_Video,NG,T3,2024-01-08,2024-01-12,11.96,mobile,0
P0090979,Facebook,FB_Casino_CreativeA,NG,T3,2024-05-04,2024-05-09,12.93,tablet,0
P0133752,Google_Search,GG_Sports_Betting,DE,T1,2024-06-30,2024-06-30,109.95,mobile,0
P0064317,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-03-28,2024-04-01,48.53,mobile,0
P0079413,Google_Search,GG_Slots_KW_Generic,PL,T2,2024-04-20,2024-04-25,15.54,tablet,0
P0038202,Google_Search,GG_Slots_KW_Generic,AU,T1,2024-02-23,2024-02-23,73.52,tablet,0
P0113372,Affiliate_SEO,SEO_BonusGuide_BR,AU,T1,2024-06-02,2024-06-05,56.84,desktop,0
