date,source,geo,clicks,registrations,ftd,ctr,c2r,fraud_rate,approval_rate,r2d,alert_type,is_anomaly
2024-05-15,Native_Ads,CA,319,14,2,0.0269,0.0439,0.0564,0.932,0.1429,NORMAL,0
2024-05-15,Native_Ads,DE,396,23,4,0.0205,0.0581,0.0556,0.941,0.1739,NORMAL,0
2024-05-15,Native_Ads,IN,386,34,5,0.0321,0.0881,0.0855,0.94,0.1471,NORMAL,0
2024-05-15,Native_Ads,NG,426,30,6,0.0247,0.0704,0.0563,0.942,0.2,NORMAL,0
2024-05-15,Native_Ads,PL,562,38,8,0.0325,0.0676,0.0783,0.93,0.2105,NORMAL,0
2024-05-15,Push_Network,AU,576,21,2,0.0181,0.0365,0.1146,0.858,0.0952,HIGH_FRAUD_RATE,1
2024-05-15,Push_Network,BR,587,16,2,0.0297,0.0273,0.201,0.862,0.125,HIGH_FRAUD_RATE,1
2024-05-15,Push_Network,CA,581,21,1,0.0202,0.0361,0.0688,0.886,0.0476,NORMAL,0
2024-05-15,Push_Network,DE,237,11,1,0.0122,0.0464,0.1477,0.868,0.0909,HIGH_FRAUD_RATE,1
2024-05-15,Push_Network,IN,413,16,1,0.0198,0.0387,0.1356,0.848,0.0625,HIGH_FRAUD_RATE,1
2024-05-15,Push_Network,NG,1840,62,8,0.024,0.0337,0.1136,0.84,0.129,HIGH_FRAUD_RATE,1
2024-05-15,Push_Network,PL,284,12,1,0.0216,0.0423,0.0739,0.872,0.0833,NORMAL,0
2024-05-15,TikTok,AU,477,25,4,0.0166,0.0524,0.109,0.932,0.16,HIGH_FRAUD_RATE,1
2024-05-15,TikTok,BR,696,42,7,0.0168,0.0603,0.0747,0.917,0.1667,NORMAL,0
2024-05-15,TikTok,CA,432,30,4,0.022,0.0694,0.088,0.906,0.1333,NORMAL,0
2024-05-15,TikTok,DE,444,23,3,0.0187,0.0518,0.1014,0.905,0.1304,HIGH_FRAUD_RATE,1
2024-05-15,TikTok,IN,1561,64,8,0.0227,0.041,0.0743,0.91,0.125,NORMAL,0
2024-05-15,TikTok,NG,136,7,1,0.0141,0.0515,0.0735,0.933,0.1429,NORMAL,0
2024-05-15,TikTok,PL,765,63,6,0.0263,0.0824,0.0444,0.933,0.0952,NORMAL,0
2024-05-16,Affiliate_SEO,AU,309,87,29,0.0204,0.2816,0.0259,0.982,0.3333,NORMAL,0
2024-05-16,Affiliate_SEO,BR,359,73,24,0.0203,0.2033,0.0279,0.983,0.3288,NORMAL,0
2024-05-16,Affiliate_SEO,CA,756,130,55,0.025,0.172,0.0212,0.978,0.4231,NORMAL,0
2024-05-16,Affiliate_SEO,DE,1632,349,131,0.0274,0.2138,0.0135,0.976,0.3754,NORMAL,0
2024-05-16,Affiliate_SEO,IN,91,21,5,0.022,0.2308,0.022,0.981,0.2381,NORMAL,0
2024-05-16,Affiliate_SEO,NG,91,21,5,0.0283,0.2308,0.022,0.983,0.2381,NORMAL,0
2024-05-16,Affiliate_SEO,PL,280,70,32,0.0199,0.25,0.025,0.977,0.4571,NORMAL,0
2024-05-16,Facebook,AU,1113,59,13,0.0321,0.053,0.0234,0.971,0.2203,NORMAL,0
2024-05-16,Facebook,BR,1120,86,18,0.0365,0.0768,0.0375,0.973,0.2093,NORMAL,0
2024-05-16,Facebook,CA,1307,172,30,0.0233,0.1316,0.0237,0.969,0.1744,NORMAL,0
2024-05-16,Facebook,DE,762,56,10,0.0306,0.0735,0.0144,0.964,0.1786,NORMAL,0
2024-05-16,Facebook,IN,574,51,9,0.0388,0.0889,0.0436,0.97,0.1765,NORMAL,0
2024-05-16,Facebook,NG,782,74,14,0.0398,0.0946,0.0179,0.969,0.1892,NORMAL,0
2024-05-16,Facebook,PL,672,51,10,0.0215,0.0759,0.0193,0.968,0.1961,NORMAL,0
2024-05-16,Google_Search,AU,656,69,18,0.0322,0.1052,0.0122,0.992,0.2609,NORMAL,0
2024-05-16,Google_Search,BR,737,88,30,0.0413,0.1194,0.0109,0.991,0.3409,NORMAL,0
2024-05-16,Google_Search,CA,991,204,54,0.0397,0.2059,0.0081,0.99,0.2647,NORMAL,0
2024-05-16,Google_Search,DE,368,56,10,0.0262,0.1522,0.0109,0.99,0.1786,NORMAL,0
2024-05-16,Google_Search,IN,845,131,27,0.0429,0.155,0.0118,0.991,0.2061,NORMAL,0
2024-05-16,Google_Search,NG,963,175,66,0.0286,0.1817,0.0125,0.992,0.3771,NORMAL,0
2024-05-16,Google_Search,PL,2542,462,152,0.0368,0.1817,0.0142,0.99,0.329,NORMAL,0
2024-05-16,Native_Ads,AU,637,33,6,0.0224,0.0518,0.0534,0.952,0.1818,NORMAL,0
2024-05-16,Native_Ads,BR,426,29,3,0.0191,0.0681,0.054,0.929,0.1034,NORMAL,0
2024-05-16,Native_Ads,CA,308,18,3,0.0158,0.0584,0.0325,0.941,0.1667,NORMAL,0
2024-05-16,Native_Ads,DE,567,41,8,0.0178,0.0723,0.0406,0.942,0.1951,NORMAL,0
2024-05-16,Native_Ads,IN,544,44,9,0.021,0.0809,0.0331,0.946,0.2045,NORMAL,0
2024-05-16,Native_Ads,NG,768,56,8,0.0187,0.0729,0.0742,0.932,0.1429,NORMAL,0
2024-05-16,Native_Ads,PL,298,19,3,0.0139,0.0638,0.0839,0.934,0.1579,NORMAL,0
2024-05-16,Push_Network,AU,1046,46,6,0.0276,0.044,0.0899,0.867,0.1304,NORMAL,0
2024-05-16,Push_Network,BR,971,48,4,0.029,0.0494,0.1071,0.883,0.0833,HIGH_FRAUD_RATE,1
2024-05-16,Push_Network,CA,421,16,1,0.0242,0.038,0.1805,0.868,0.0625,HIGH_FRAUD_RATE,1
2024-05-16,Push_Network,DE,277,8,0,0.021,0.0289,0.1986,0.88,0.0,HIGH_FRAUD_RATE,1
2024-05-16,Push_Network,IN,104,4,0,0.0094,0.0385,0.1058,0.849,0.0,HIGH_FRAUD_RATE,1
2024-05-16,Push_Network,NG,915,29,3,0.0212,0.0317,0.1148,0.868,0.1034,HIGH_FRAUD_RATE,1
2024-05-16,Push_Network,PL,728,31,2,0.0252,0.0426,0.2074,0.864,0.0645,HIGH_FRAUD_RATE,1
2024-05-16,TikTok,AU,183,10,1,0.0135,0.0546,0.0874,0.912,0.1,NORMAL,0
2024-05-16,TikTok,BR,402,24,3,0.0142,0.0597,0.0547,0.933,0.125,NORMAL,0
2024-05-16,TikTok,CA,1046,65,11,0.0269,0.0621,0.1166,0.92,0.1692,HIGH_FRAUD_RATE,1
2024-05-16,TikTok,DE,447,32,6,0.0234,0.0716,0.1074,0.906,0.1875,HIGH_FRAUD_RATE,1
2024-05-16,TikTok,IN,806,48,4,0.0161,0.0596,0.0757,0.908,0.0833,NORMAL,0
2024-05-16,TikTok,NG,437,23,3,0.0292,0.0526,0.0824,0.907,0.1304,NORMAL,0
2024-05-16,TikTok,PL,643,43,7,0.0225,0.0669,0.0824,0.908,0.1628,NORMAL,0
2024-05-17,Affiliate_SEO,AU,768,202,43,0.0235,0.263,0.0247,0.982,0.2129,NORMAL,0
2024-05-17,Affiliate_SEO,BR,63,13,4,0.0118,0.2063,0.0159,0.979,0.3077,NORMAL,0
2024-05-17,Affiliate_SEO,CA,574,176,67,0.0147,0.3066,0.0157,0.977,0.3807,NORMAL,0
2024-05-17,Affiliate_SEO,DE,408,83,27,0.0203,0.2034,0.0172,0.98,0.3253,NORMAL,0
2024-05-17,Affiliate_SEO,IN,30,6,2,0.0258,0.2,0.0,0.979,0.3333,NORMAL,0
2024-05-17,Affiliate_SEO,NG,153,39,13,0.0287,0.2549,0.0196,0.976,0.3333,NORMAL,0
2024-05-17,Affiliate_SEO,PL,192,49,19,0.0184,0.2552,0.0052,0.977,0.3878,NORMAL,0
2024-05-17,Facebook,AU,1478,125,23,0.0393,0.0846,0.0169,0.974,0.184,NORMAL,0
2024-05-17,Facebook,BR,871,73,16,0.0378,0.0838,0.0149,0.965,0.2192,NORMAL,0
2024-05-17,Facebook,CA,810,81,29,0.029,0.1,0.0346,0.972,0.358,NORMAL,0
2024-05-17,Facebook,DE,1363,160,60,0.0336,0.1174,0.033,0.972,0.375,NORMAL,0
2024-05-17,Facebook,IN,384,35,7,0.0304,0.0911,0.0365,0.97,0.2,NORMAL,0
2024-05-17,Facebook,NG,1137,110,29,0.025,0.0967,0.0193,0.971,0.2636,NORMAL,0
2024-05-17,Facebook,PL,1029,107,24,0.0403,0.104,0.0408,0.973,0.2243,NORMAL,0
2024-05-17,Google_Search,AU,715,148,47,0.0398,0.207,0.0084,0.991,0.3176,NORMAL,0
2024-05-17,Google_Search,BR,630,125,44,0.0305,0.1984,0.0063,0.989,0.352,NORMAL,0
2024-05-17,Google_Search,CA,725,92,30,0.0366,0.1269,0.0124,0.992,0.3261,NORMAL,0
2024-05-17,Google_Search,DE,675,137,46,0.0273,0.203,0.0074,0.989,0.3358,NORMAL,0
2024-05-17,Google_Search,IN,448,68,18,0.0196,0.1518,0.0067,0.989,0.2647,NORMAL,0
2024-05-17,Google_Search,NG,593,85,19,0.0301,0.1433,0.0067,0.991,0.2235,NORMAL,0
2024-05-17,Google_Search,PL,1082,132,48,0.0286,0.122,0.0139,0.989,0.3636,NORMAL,0
2024-05-17,Native_Ads,AU,470,28,6,0.0118,0.0596,0.0766,0.932,0.2143,NORMAL,0
2024-05-17,Native_Ads,BR,307,29,6,0.0156,0.0945,0.0717,0.952,0.2069,NORMAL,0
2024-05-17,Native_Ads,CA,859,77,13,0.0249,0.0896,0.0396,0.935,0.1688,NORMAL,0
2024-05-17,Native_Ads,DE,444,37,7,0.0229,0.0833,0.0586,0.95,0.1892,NORMAL,0
2024-05-17,Native_Ads,IN,981,75,18,0.0186,0.0765,0.0408,0.929,0.24,NORMAL,0
2024-05-17,Native_Ads,NG,150,8,1,0.0073,0.0533,0.0733,0.951,0.125,NORMAL,0
2024-05-17,Native_Ads,PL,205,11,2,0.0149,0.0537,0.0829,0.935,0.1818,NORMAL,0
2024-05-17,Push_Network,AU,279,10,1,0.0158,0.0358,0.1004,0.85,0.1,HIGH_FRAUD_RATE,1
2024-05-17,Push_Network,BR,488,25,2,0.0226,0.0512,0.0799,0.848,0.08,NORMAL,0
2024-05-17,Push_Network,CA,343,13,1,0.0166,0.0379,0.1691,0.839,0.0769,HIGH_FRAUD_RATE,1
2024-05-17,Push_Network,DE,426,17,1,0.0312,0.0399,0.0822,0.854,0.0588,NORMAL,0
2024-05-17,Push_Network,IN,671,25,3,0.0248,0.0373,0.1162,0.877,0.12,HIGH_FRAUD_RATE,1
2024-05-17,Push_Network,IN,5619,1133,2,0.2125,0.2083,0.4157,0.521,0.0036,CTR_SPIKE+LOW_QUALITY,1
2024-05-17,Push_Network,NG,218,11,1,0.0165,0.0505,0.1101,0.853,0.0909,HIGH_FRAUD_RATE,1
2024-05-17,Push_Network,NG,8826,1114,7,0.2575,0.2909,0.3696,0.634,0.0074,CTR_SPIKE+LOW_QUALITY,1
2024-05-17,Push_Network,PL,511,18,2,0.0191,0.0352,0.1683,0.868,0.1111,HIGH_FRAUD_RATE,1
2024-05-17,TikTok,AU,143,7,1,0.0155,0.049,0.042,0.922,0.1429,NORMAL,0
2024-05-17,TikTok,BR,300,18,3,0.0208,0.06,0.06,0.923,0.1667,NORMAL,0
2024-05-17,TikTok,CA,621,43,7,0.0224,0.0692,0.1143,0.917,0.1628,HIGH_FRAUD_RATE,1
2024-05-17,TikTok,DE,327,18,1,0.0178,0.055,0.0459,0.922,0.0556,NORMAL,0
2024-05-17,TikTok,IN,1211,52,8,0.0235,0.0429,0.0603,0.908,0.1538,NORMAL,0
2024-05-17,TikTok,NG,452,28,5,0.0168,0.0619,0.1062,0.916,0.1786,HIGH_FRAUD_RATE,1
2024-05-17,TikTok,PL,231,11,2,0.0141,0.0476,0.0736,0.92,0.1818,NORMAL,0
2024-05-18,Affiliate_SEO,AU,229,44,18,0.0178,0.1921,0.0262,0.977,0.4091,NORMAL,0
2024-05-18,Affiliate_SEO,BR,196,42,14,0.0163,0.2143,0.0153,0.983,0.3333,NORMAL,0
2024-05-18,Affiliate_SEO,CA,362,101,44,0.0123,0.279,0.0166,0.981,0.4356,NORMAL,0
2024-05-18,Affiliate_SEO,DE,414,106,39,0.012,0.256,0.0145,0.983,0.3679,NORMAL,0
2024-05-18,Affiliate_SEO,IN,137,39,7,0.0211,0.2847,0.0219,0.982,0.1795,NORMAL,0
2024-05-18,Affiliate_SEO,NG,93,19,5,0.0215,0.2043,0.0215,0.977,0.2632,NORMAL,0
2024-05-18,Affiliate_SEO,PL,176,34,13,0.0245,0.1932,0.0057,0.981,0.3824,NORMAL,0
2024-05-18,Facebook,AU,425,40,11,0.0333,0.0941,0.0424,0.971,0.275,NORMAL,0
2024-05-18,Facebook,BR,1380,90,25,0.0383,0.0652,0.0341,0.974,0.2778,NORMAL,0
2024-05-18,Facebook,CA,1761,95,15,0.0463,0.0539,0.0392,0.975,0.1579,NORMAL,0
2024-05-18,Facebook,DE,1403,115,27,0.0263,0.082,0.0299,0.964,0.2348,NORMAL,0
2024-05-18,Facebook,IN,616,61,10,0.046,0.099,0.0422,0.969,0.1639,NORMAL,0
2024-05-18,Facebook,NG,1001,96,26,0.0254,0.0959,0.043,0.974,0.2708,NORMAL,0
2024-05-18,Facebook,PL,773,64,12,0.0242,0.0828,0.0207,0.973,0.1875,NORMAL,0
2024-05-18,Google_Search,AU,395,62,21,0.0262,0.157,0.0101,0.989,0.3387,NORMAL,0
2024-05-18,Google_Search,BR,800,155,49,0.0316,0.1938,0.0138,0.99,0.3161,NORMAL,0
2024-05-18,Google_Search,CA,1348,183,50,0.0318,0.1358,0.0052,0.989,0.2732,NORMAL,0
2024-05-18,Google_Search,DE,1453,266,66,0.0446,0.1831,0.0096,0.99,0.2481,NORMAL,0
2024-05-18,Google_Search,IN,496,51,14,0.0246,0.1028,0.006,0.991,0.2745,NORMAL,0
2024-05-18,Google_Search,NG,1860,277,104,0.0444,0.1489,0.014,0.991,0.3755,NORMAL,0
2024-05-18,Google_Search,PL,876,205,70,0.0417,0.234,0.0126,0.989,0.3415,NORMAL,0
2024-05-18,Native_Ads,AU,533,25,4,0.0261,0.0469,0.045,0.937,0.16,NORMAL,0
2024-05-18,Native_Ads,BR,259,17,3,0.0162,0.0656,0.0386,0.93,0.1765,NORMAL,0
2024-05-18,Native_Ads,CA,337,21,2,0.0129,0.0623,0.0386,0.929,0.0952,NORMAL,0
2024-05-18,Native_Ads,DE,77,5,0,0.0124,0.0649,0.0779,0.942,0.0,NORMAL,0
2024-05-18,Native_Ads,IN,735,58,10,0.0283,0.0789,0.0354,0.946,0.1724,NORMAL,0
2024-05-18,Native_Ads,NG,368,31,6,0.011,0.0842,0.0842,0.929,0.1935,NORMAL,0
2024-05-18,Native_Ads,PL,465,23,4,0.0187,0.0495,0.0667,0.933,0.1739,NORMAL,0
2024-05-18,Push_Network,AU,1395,48,5,0.0254,0.0344,0.1914,0.865,0.1042,HIGH_FRAUD_RATE,1
2024-05-18,Push_Network,BR,965,28,3,0.0179,0.029,0.1627,0.839,0.1071,HIGH_FRAUD_RATE,1
2024-05-18,Push_Network,CA,1572,60,8,0.022,0.0382,0.1578,0.853,0.1333,HIGH_FRAUD_RATE,1
2024-05-18,Push_Network,DE,459,13,1,0.0198,0.0283,0.1917,0.851,0.0769,HIGH_FRAUD_RATE,1
2024-05-18,Push_Network,IN,168,7,0,0.0164,0.0417,0.1012,0.838,0.0,HIGH_FRAUD_RATE,1
2024-05-18,Push_Network,NG,705,22,3,0.0244,0.0312,0.1589,0.886,0.1364,HIGH_FRAUD_RATE,1
2024-05-18,Push_Network,PL,293,8,0,0.0099,0.0273,0.1672,0.841,0.0,HIGH_FRAUD_RATE,1
2024-05-18,TikTok,AU,218,12,1,0.0088,0.055,0.1101,0.911,0.0833,HIGH_FRAUD_RATE,1
2024-05-18,TikTok,BR,613,40,5,0.0275,0.0653,0.1126,0.918,0.125,HIGH_FRAUD_RATE,1
2024-05-18,TikTok,CA,1275,94,16,0.0242,0.0737,0.1027,0.914,0.1702,HIGH_FRAUD_RATE,1
2024-05-18,TikTok,DE,974,61,13,0.0216,0.0626,0.114,0.92,0.2131,HIGH_FRAUD_RATE,1
2024-05-18,TikTok,IN,318,21,3,0.0242,0.066,0.0566,0.917,0.1429,NORMAL,0
2024-05-18,TikTok,NG,469,23,4,0.0191,0.049,0.0426,0.918,0.1739,NORMAL,0
2024-05-18,TikTok,PL,1150,69,13,0.0239,0.06,0.0583,0.908,0.1884,NORMAL,0
2024-05-19,Affiliate_SEO,AU,1976,347,162,0.025,0.1756,0.0172,0.983,0.4669,NORMAL,0
2024-05-19,Affiliate_SEO,BR,232,39,16,0.0257,0.1681,0.0086,0.98,0.4103,NORMAL,0
2024-05-19,Affiliate_SEO,CA,403,70,26,0.0238,0.1737,0.0099,0.98,0.3714,NORMAL,0
2024-05-19,Affiliate_SEO,DE,1307,373,151,0.0281,0.2854,0.0214,0.978,0.4048,NORMAL,0
2024-05-19,Affiliate_SEO,IN,58,10,2,0.0271,0.1724,0.0,0.978,0.2,NORMAL,0
2024-05-19,Affiliate_SEO,NG,93,20,8,0.0214,0.2151,0.0215,0.981,0.4,NORMAL,0
2024-05-19,Affiliate_SEO,PL,149,35,10,0.0096,0.2349,0.0268,0.978,0.2857,NORMAL,0
2024-05-19,Facebook,AU,777,90,22,0.0353,0.1158,0.0438,0.971,0.2444,NORMAL,0
2024-05-19,Facebook,BR,1448,140,32,0.0279,0.0967,0.0318,0.966,0.2286,NORMAL,0
2024-05-19,Facebook,CA,1648,159,48,0.044,0.0965,0.0358,0.975,0.3019,NORMAL,0
2024-05-19,Facebook,DE,800,62,18,0.0185,0.0775,0.02,0.965,0.2903,NORMAL,0
2024-05-19,Facebook,IN,1193,148,28,0.0226,0.1241,0.0327,0.972,0.1892,NORMAL,0
2024-05-19,Facebook,NG,2252,178,17,0.0374,0.079,0.016,0.967,0.0955,NORMAL,0
2024-05-19,Facebook,PL,1633,164,35,0.035,0.1004,0.0337,0.972,0.2134,NORMAL,0
2024-05-19,Google_Search,AU,1213,197,40,0.0352,0.1624,0.014,0.99,0.203,NORMAL,0
2024-05-19,Google_Search,BR,671,85,26,0.0443,0.1267,0.0075,0.991,0.3059,NORMAL,0
2024-05-19,Google_Search,CA,773,140,61,0.0237,0.1811,0.0065,0.99,0.4357,NORMAL,0
2024-05-19,Google_Search,DE,1460,180,61,0.0342,0.1233,0.0103,0.99,0.3389,NORMAL,0
2024-05-19,Google_Search,IN,801,119,50,0.0185,0.1486,0.0112,0.988,0.4202,NORMAL,0
2024-05-19,Google_Search,NG,2759,296,64,0.0336,0.1073,0.013,0.99,0.2162,NORMAL,0
2024-05-19,Google_Search,PL,1082,158,53,0.033,0.146,0.0111,0.99,0.3354,NORMAL,0
2024-05-19,Native_Ads,AU,348,18,4,0.0131,0.0517,0.0718,0.946,0.2222,NORMAL,0
2024-05-19,Native_Ads,BR,1191,82,15,0.0343,0.0688,0.089,0.931,0.1829,NORMAL,0
2024-05-19,Native_Ads,CA,1832,127,17,0.0262,0.0693,0.0535,0.931,0.1339,NORMAL,0
2024-05-19,Native_Ads,DE,511,23,5,0.0167,0.045,0.0724,0.931,0.2174,NORMAL,0
2024-05-19,Native_Ads,IN,359,22,4,0.0187,0.0613,0.0362,0.948,0.1818,NORMAL,0
2024-05-19,Native_Ads,NG,930,64,15,0.0228,0.0688,0.0495,0.94,0.2344,NORMAL,0
2024-05-19,Native_Ads,PL,750,61,10,0.0189,0.0813,0.0533,0.943,0.1639,NORMAL,0
2024-05-19,Push_Network,AU,118,5,0,0.0129,0.0424,0.1102,0.858,0.0,HIGH_FRAUD_RATE,1
2024-05-19,Push_Network,BR,822,39,5,0.0318,0.0474,0.0912,0.834,0.1282,NORMAL,0
2024-05-19,Push_Network,CA,372,15,1,0.0186,0.0403,0.129,0.879,0.0667,HIGH_FRAUD_RATE,1
2024-05-19,Push_Network,DE,824,30,2,0.0323,0.0364,0.1566,0.881,0.0667,HIGH_FRAUD_RATE,1
2024-05-19,Push_Network,IN,779,30,2,0.0224,0.0385,0.1309,0.834,0.0667,HIGH_FRAUD_RATE,1
2024-05-19,Push_Network,NG,254,11,1,0.0208,0.0433,0.1457,0.843,0.0909,HIGH_FRAUD_RATE,1
2024-05-19,Push_Network,PL,971,33,3,0.0302,0.034,0.2091,0.879,0.0909,HIGH_FRAUD_RATE,1
2024-05-19,TikTok,AU,1043,63,13,0.0206,0.0604,0.0662,0.927,0.2063,NORMAL,0
2024-05-19,TikTok,BR,254,13,2,0.0149,0.0512,0.1102,0.916,0.1538,HIGH_FRAUD_RATE,1
2024-05-19,TikTok,CA,715,41,8,0.0256,0.0573,0.0895,0.927,0.1951,NORMAL,0
2024-05-19,TikTok,DE,876,70,9,0.0173,0.0799,0.0651,0.927,0.1286,NORMAL,0
2024-05-19,TikTok,IN,465,24,3,0.0225,0.0516,0.1075,0.927,0.125,HIGH_FRAUD_RATE,1
2024-05-19,TikTok,NG,522,28,4,0.0206,0.0536,0.0402,0.907,0.1429,NORMAL,0
2024-05-19,TikTok,PL,964,76,12,0.0216,0.0788,0.0861,0.925,0.1579,NORMAL,0
2024-05-20,Affiliate_SEO,AU,487,116,33,0.0189,0.2382,0.0144,0.982,0.2845,NORMAL,0
2024-05-20,Affiliate_SEO,BR,57,9,3,0.0095,0.1579,0.0,0.984,0.3333,NORMAL,0
2024-05-20,Affiliate_SEO,CA,439,85,15,0.0183,0.1936,0.0273,0.983,0.1765,NORMAL,0
2024-05-20,Affiliate_SEO,DE,1780,424,207,0.0221,0.2382,0.0185,0.982,0.4882,NORMAL,0
2024-05-20,Affiliate_SEO,IN,211,41,14,0.0197,0.1943,0.0142,0.984,0.3415,NORMAL,0
2024-05-20,Affiliate_SEO,NG,28,4,1,0.0172,0.1429,0.0,0.979,0.25,NORMAL,0
2024-05-20,Affiliate_SEO,PL,203,51,18,0.0128,0.2512,0.0197,0.977,0.3529,NORMAL,0
2024-05-20,Facebook,AU,1122,108,19,0.0521,0.0963,0.0383,0.972,0.1759,NORMAL,0
2024-05-20,Facebook,BR,781,72,15,0.0242,0.0922,0.0192,0.967,0.2083,NORMAL,0
2024-05-20,Facebook,CA,2394,184,47,0.0512,0.0769,0.0196,0.967,0.2554,NORMAL,0
2024-05-20,Facebook,DE,891,73,15,0.0333,0.0819,0.0224,0.975,0.2055,NORMAL,0
2024-05-20,Facebook,IN,907,70,20,0.0383,0.0772,0.0364,0.972,0.2857,NORMAL,0
2024-05-20,Facebook,NG,527,64,12,0.0361,0.1214,0.0228,0.964,0.1875,NORMAL,0
2024-05-20,Facebook,PL,647,62,12,0.0525,0.0958,0.0417,0.972,0.1935,NORMAL,0
2024-05-20,Google_Search,AU,531,99,26,0.0352,0.1864,0.0132,0.989,0.2626,NORMAL,0
2024-05-20,Google_Search,BR,605,89,28,0.0286,0.1471,0.0132,0.99,0.3146,NORMAL,0
2024-05-20,Google_Search,CA,582,95,29,0.0292,0.1632,0.0086,0.991,0.3053,NORMAL,0
2024-05-20,Google_Search,DE,589,87,23,0.0428,0.1477,0.0119,0.992,0.2644,NORMAL,0
2024-05-20,Google_Search,IN,446,63,15,0.0326,0.1413,0.0112,0.99,0.2381,NORMAL,0
2024-05-20,Google_Search,NG,662,84,20,0.0413,0.1269,0.006,0.99,0.2381,NORMAL,0
2024-05-20,Google_Search,PL,1238,225,44,0.0466,0.1817,0.0057,0.992,0.1956,NORMAL,0
2024-05-20,Native_Ads,AU,281,18,2,0.0118,0.0641,0.0463,0.931,0.1111,NORMAL,0
2024-05-20,Native_Ads,BR,448,27,5,0.0201,0.0603,0.0357,0.935,0.1852,NORMAL,0
2024-05-20,Native_Ads,CA,1252,97,15,0.0238,0.0775,0.0743,0.946,0.1546,NORMAL,0
2024-05-20,Native_Ads,DE,200,13,2,0.0153,0.065,0.055,0.946,0.1538,NORMAL,0
2024-05-20,Native_Ads,IN,367,25,6,0.0274,0.0681,0.0409,0.946,0.24,NORMAL,0
2024-05-20,Native_Ads,NG,331,17,3,0.0181,0.0514,0.0846,0.946,0.1765,NORMAL,0
2024-05-20,Native_Ads,PL,556,35,7,0.0284,0.0629,0.0701,0.95,0.2,NORMAL,0
2024-05-20,Push_Network,AU,137,5,0,0.0063,0.0365,0.1971,0.872,0.0,HIGH_FRAUD_RATE,1
2024-05-20,Push_Network,BR,884,21,1,0.0216,0.0238,0.1821,0.871,0.0476,HIGH_FRAUD_RATE,1
2024-05-20,Push_Network,CA,258,13,1,0.0127,0.0504,0.1899,0.879,0.0769,HIGH_FRAUD_RATE,1
2024-05-20,Push_Network,DE,671,27,2,0.0211,0.0402,0.1222,0.886,0.0741,HIGH_FRAUD_RATE,1
2024-05-20,Push_Network,IN,678,16,1,0.0227,0.0236,0.1534,0.88,0.0625,HIGH_FRAUD_RATE,1
2024-05-20,Push_Network,NG,307,10,1,0.0113,0.0326,0.1466,0.843,0.1,HIGH_FRAUD_RATE,1
2024-05-20,Push_Network,PL,595,29,3,0.0214,0.0487,0.0756,0.858,0.1034,NORMAL,0
2024-05-20,TikTok,AU,657,42,7,0.0184,0.0639,0.0457,0.935,0.1667,NORMAL,0
2024-05-20,TikTok,BR,396,36,6,0.0183,0.0909,0.096,0.921,0.1667,NORMAL,0
2024-05-20,TikTok,CA,658,45,6,0.0321,0.0684,0.0623,0.905,0.1333,NORMAL,0
2024-05-20,TikTok,DE,351,22,3,0.0242,0.0627,0.1054,0.931,0.1364,HIGH_FRAUD_RATE,1
2024-05-20,TikTok,IN,261,15,2,0.0169,0.0575,0.1111,0.911,0.1333,HIGH_FRAUD_RATE,1
2024-05-20,TikTok,NG,455,24,4,0.0176,0.0527,0.0527,0.905,0.1667,NORMAL,0
2024-05-20,TikTok,PL,676,41,6,0.0141,0.0607,0.0799,0.932,0.1463,NORMAL,0
2024-05-21,Affiliate_SEO,AU,959,236,83,0.0281,0.2461,0.0188,0.983,0.3517,NORMAL,0
2024-05-21,Affiliate_SEO,BR,269,44,11,0.0225,0.1636,0.026,0.984,0.25,NORMAL,0
2024-05-21,Affiliate_SEO,CA,274,46,19,0.0202,0.1679,0.0219,0.977,0.413,NORMAL,0
2024-05-21,Affiliate_SEO,DE,454,76,27,0.015,0.1674,0.0264,0.976,0.3553,NORMAL,0
2024-05-21,Affiliate_SEO,IN,16,3,0,0.0065,0.1875,0.0,0.978,0.0,NORMAL,0
2024-05-21,Affiliate_SEO,NG,93,26,10,0.0311,0.2796,0.0108,0.979,0.3846,NORMAL,0
2024-05-21,Affiliate_SEO,PL,158,40,15,0.0292,0.2532,0.0127,0.978,0.375,NORMAL,0
2024-05-21,Facebook,AU,654,67,15,0.0262,0.1024,0.0413,0.967,0.2239,NORMAL,0
2024-05-21,Facebook,BR,1813,134,36,0.0396,0.0739,0.0336,0.973,0.2687,NORMAL,0
2024-05-21,Facebook,CA,1307,96,19,0.0337,0.0735,0.0383,0.974,0.1979,NORMAL,0
2024-05-21,Facebook,DE,586,63,16,0.0258,0.1075,0.0427,0.969,0.254,NORMAL,0
2024-05-21,Facebook,IN,854,53,9,0.0306,0.0621,0.0269,0.967,0.1698,NORMAL,0
2024-05-21,Facebook,NG,562,43,12,0.0377,0.0765,0.0285,0.971,0.2791,NORMAL,0
2024-05-21,Facebook,PL,1819,196,51,0.0322,0.1078,0.028,0.971,0.2602,NORMAL,0
2024-05-21,Google_Search,AU,921,147,46,0.0351,0.1596,0.0098,0.989,0.3129,NORMAL,0
2024-05-21,Google_Search,BR,1325,161,46,0.035,0.1215,0.0113,0.99,0.2857,NORMAL,0
2024-05-21,Google_Search,CA,891,117,38,0.0447,0.1313,0.0112,0.991,0.3248,NORMAL,0
